ts_ms,window_start_ms,tau_s,direction,best_ev,ev_a,ev_b,raw_edge_a,raw_edge_b,p_band,pm_is_low_target,up_ask,down_ask,up_ask_okx,down_ask_okx,target_px,target_px_okx,gap_bps,gap_bps_okx,book_age_ms,book_age_ms_okx
1787908659000,1787908500000,141.0,okxUP+pmDOWN,0.011583000000000121,-0.09840480000000018,0.011583000000000121,-0.09840480000000018,0.011583000000000121,0.0,false,0.74,0.27,0.7,0.34,79388.69560854796,79386.0,3.8538687041875344,3.3633134305793324,12,1085
1787908659500,1787908500000,140.5,okxUP+pmDOWN,0.011583000000000121,-0.0883322000000002,0.011583000000000121,-0.0883322000000002,0.011583000000000121,0.0,false,0.74,0.27,0.7,0.33,79388.69560854796,79386.0,3.633561902196493,3.3885067896095253,1,87
1787908660000,1787908500000,140.0,okxUP+pmDOWN,0.011583000000000121,-0.0883322000000002,0.011583000000000121,-0.0883322000000002,0.011583000000000121,0.0,false,0.74,0.27,0.7,0.33,79388.69560854796,79386.0,3.633561902196493,3.3885067896095253,20,587
1787908660500,1787908500000,139.5,okxUP+pmDOWN,0.011583000000000121,-0.0883322000000002,0.011583000000000121,-0.0883322000000002,0.011583000000000121,0.0,false,0.74,0.27,0.7,0.33,79388.69560854796,79386.0,3.633561902196493,3.3633134305793324,4,87
1787908661001,1787908500000,138.999,okxUP+pmDOWN,0.011583000000000121,-0.0883322000000002,0.011583000000000121,-0.0883322000000002,0.011583000000000121,0.0,false,0.74,0.27,0.7,0.33,79388.69560854796,79386.0,3.3813620605818895,3.3633134305793324,22,87
1787908661500,1787908500000,138.5,okxUP+pmDOWN,0.011583000000000121,-0.0883322000000002,0.011583000000000121,-0.0883322000000002,0.011583000000000121,0.0,false,0.74,0.27,0.7,0.33,79388.69560854796,79386.0,3.81512410122995,3.3633134305793324,7,188
1787908662000,1787908500000,138.0,okxUP+pmDOWN,0.011583000000000121,-0.09840480000000018,0.011583000000000121,-0.09840480000000018,0.011583000000000121,0.0,false,0.74,0.27,0.7,0.34,79388.69560854796,79386.0,3.81512410122995,3.3633134305793324,20,185
1787908662500,1787908500000,137.5,okxUP+pmDOWN,0.021912000000000043,-0.09798920000000022,0.021912000000000043,-0.09798920000000022,0.021912000000000043,0.0,false,0.75,0.26,0.7,0.33,79388.69560854796,79386.0,3.81512410122995,3.3633134305793324,3,87
1787908663000,1787908500000,137.0,okxUP+pmDOWN,0.021912000000000043,-0.09798920000000022,0.021912000000000043,-0.09798920000000022,0.021912000000000043,0.0,false,0.75,0.26,0.7,0.33,79388.69560854796,79386.0,3.81512410122995,3.3633134305793324,6,187
1787908663500,1787908500000,136.5,okxUP+pmDOWN,0.021912000000000043,-0.09798920000000022,0.021912000000000043,-0.09798920000000022,0.021912000000000043,0.0,false,0.75,0.26,0.7,0.33,79388.69560854796,79386.0,3.81512410122995,3.3633134305793324,7,87
1787908664000,1787908500000,136.0,okxUP+pmDOWN,0.021912000000000043,-0.0879122000000001,0.021912000000000043,-0.0879122000000001,0.021912000000000043,0.0,false,0.75,0.26,0.7,0.32,79388.69560854796,79386.0,3.657478716260175,3.3885067896095253,0,87
1787908664501,1787908500000,135.499,okxUP+pmDOWN,0.021912000000000043,-0.09798920000000022,0.021912000000000043,-0.09798920000000022,0.021912000000000043,0.0,false,0.75,0.26,0.7,0.33,79388.69560854796,79386.0,3.657478716260175,3.3885067896095253,14,85
1787908665001,1787908500000,134.999,okxUP+pmDOWN,0.032255000000000034,-0.09755519999999995,0.032255000000000034,-0.09755519999999995,0.032255000000000034,0.0,false,0.76,0.25,0.7,0.32,79388.69560854796,79386.0,3.657478716260175,3.3885067896095253,11,85
1787908665501,1787908500000,134.499,okxUP+pmDOWN,0.042612000000000094,-0.09710280000000004,0.042612000000000094,-0.09710280000000004,0.042612000000000094,0.0,false,0.77,0.24,0.7,0.31,79388.69560854796,79386.0,3.836072323779453,3.375910110095346,5,87
1787908666000,1787908500000,134.0,okxUP+pmDOWN,0.042612000000000094,-0.09710280000000004,0.042612000000000094,-0.09710280000000004,0.042612000000000094,0.0,false,0.77,0.24,0.7,0.31,79388.69560854796,79386.0,3.836072323779453,3.375910110095346,11,87
1787908666500,1787908500000,133.5,okxUP+pmDOWN,0.042612000000000094,-0.09710280000000004,0.042612000000000094,-0.09710280000000004,0.042612000000000094,0.0,false,0.77,0.24,0.7,0.31,79388.69560854796,79386.0,3.685803106841456,3.375910110095346,0,87
1787908667001,1787908500000,132.999,okxUP+pmDOWN,0.05298300000000011,-0.10671779999999997,0.05298300000000011,-0.10671779999999997,0.05298300000000011,0.0,false,0.78,0.23,0.7,0.31,79388.69560854796,79386.0,3.685803106841456,3.4011034691255384,4,85
1787908667500,1787908500000,132.5,okxUP+pmDOWN,0.05298300000000011,-0.10671779999999997,0.05298300000000011,-0.10671779999999997,0.05298300000000011,0.0,false,0.78,0.23,0.7,0.31,79388.69560854796,79386.0,3.8390800617050544,3.413700148641552,1,86
1787908706001,1787908500000,93.999,okxUP+pmDOWN,0.014432799999999912,-0.10612999999999984,0.014432799999999912,-0.10612999999999984,0.014432799999999912,0.0,false,0.95,0.06,0.92,0.15,79388.69560854796,79386.0,4.374166663505473,4.27027435567911,14,88
1787908708500,1787908500000,91.5,okxUP+pmDOWN,0.016071199999999952,-0.11468579999999995,0.016071199999999952,-0.11468579999999995,0.016071199999999952,0.0,false,0.97,0.04,0.94,0.14,79388.69560854796,79386.0,4.577618262549318,4.27027435567911,2,187
1787908709000,1787908500000,91.0,okxUP+pmDOWN,0.016071199999999952,-0.11468579999999995,0.016071199999999952,-0.11468579999999995,0.016071199999999952,0.0,false,0.97,0.04,0.94,0.14,79388.69560854796,79386.0,4.554738054985971,4.295467714711135,2,87
1787908709500,1787908500000,90.5,okxUP+pmDOWN,0.03569279999999986,-0.11468579999999995,0.03569279999999986,-0.11468579999999995,0.03569279999999986,0.0,false,0.97,0.04,0.92,0.14,79388.69560854796,79386.0,4.554738054985971,4.295467714711135,4,187
1787908710000,1787908500000,90.0,okxUP+pmDOWN,0.03569279999999986,-0.11468579999999995,0.03569279999999986,-0.11468579999999995,0.03569279999999986,0.0,false,0.97,0.04,0.92,0.14,79388.69560854796,79386.0,4.554738054985971,4.2828710351951225,15,687
1787908710500,1787908500000,89.5,okxUP+pmDOWN,0.03569279999999986,-0.11468579999999995,0.03569279999999986,-0.11468579999999995,0.03569279999999986,0.0,false,0.97,0.04,0.92,0.14,79388.69560854796,79386.0,4.500501110929503,4.2828710351951225,6,1187
1787908711000,1787908500000,89.0,okxUP+pmDOWN,0.016071199999999952,-0.10452519999999987,0.016071199999999952,-0.10452519999999987,0.016071199999999952,0.0,false,0.97,0.04,0.94,0.13,79388.69560854796,79386.0,4.500501110929503,4.295467714711135,8,84
1787908711500,1787908500000,88.5,okxUP+pmDOWN,0.016071199999999952,-0.0943601999999999,0.016071199999999952,-0.0943601999999999,0.016071199999999952,0.0,false,0.97,0.04,0.94,0.12,79388.69560854796,79386.0,4.500501110929503,4.295467714711135,0,87
1787908712009,1787908500000,87.991,okxUP+pmDOWN,0.02672220000000003,-0.10369519999999999,0.02672220000000003,-0.10369519999999999,0.02672220000000003,0.0,false,0.98,0.03,0.94,0.12,79388.69560854796,79386.0,4.500501110929503,4.295467714711135,0,195
1787908712500,1787908500000,87.5,okxUP+pmDOWN,0.02672220000000003,-0.10369519999999999,0.02672220000000003,-0.10369519999999999,0.02672220000000003,0.0,false,0.98,0.03,0.94,0.12,79388.69560854796,79386.0,4.407320217170289,4.3584511122875345,2,85
1787908713001,1787908500000,86.999,okxUP+pmDOWN,0.02672220000000003,-0.11386019999999997,0.02672220000000003,-0.11386019999999997,0.02672220000000003,0.0,false,0.98,0.03,0.94,0.13,79388.69560854796,79386.0,4.407320217170289,4.3584511122875345,13,87
1787908713500,1787908500000,86.5,okxUP+pmDOWN,0.037387199999999954,-0.1231812000000001,0.037387199999999954,-0.1231812000000001,0.037387199999999954,0.0,false,0.99,0.02,0.94,0.13,79388.69560854796,79386.0,4.407320217170289,4.3584511122875345,3,87
1787908714001,1787908500000,85.999,okxUP+pmDOWN,0.037387199999999954,-0.1130161999999999,0.037387199999999954,-0.1130161999999999,0.037387199999999954,0.0,false,0.99,0.02,0.94,0.12,79388.69560854796,79386.0,4.407320217170289,4.3584511122875345,11,88
1787908714500,1787908500000,85.5,okxUP+pmDOWN,0.037387199999999954,-0.1130161999999999,0.037387199999999954,-0.1130161999999999,0.037387199999999954,0.0,false,0.99,0.02,0.94,0.12,79388.69560854796,79386.0,4.407320217170289,4.3584511122875345,3,80
1787908715001,1787908500000,84.999,okxUP+pmDOWN,0.02672220000000003,-0.10369519999999999,0.02672220000000003,-0.10369519999999999,0.02672220000000003,0.0,false,0.98,0.03,0.94,0.12,79388.69560854796,79386.0,4.407320217170289,5.1898319602948995,5,87
1787908715501,1787908500000,84.499,okxUP+pmDOWN,0.014432799999999912,-0.08581319999999981,0.014432799999999912,-0.08581319999999981,0.014432799999999912,0.0,false,0.95,0.06,0.92,0.13,79388.69560854796,79386.0,4.407320217170289,4.446627868894127,4,88
1787908716001,1787908500000,83.999,okxUP+pmDOWN,0.03487319999999994,-0.10533680000000012,0.03487319999999994,-0.10533680000000012,0.03487319999999994,0.0,false,0.96,0.05,0.91,0.14,79388.69560854796,79386.0,4.407320217170289,4.446627868894127,3,87
1787908716500,1787908500000,83.5,okxUP+pmDOWN,0.03487319999999994,-0.11549299999999985,0.03487319999999994,-0.11549299999999985,0.03487319999999994,0.0,false,0.96,0.05,0.91,0.15,79388.69560854796,79386.0,4.407320217170289,4.169500919558337,5,186
1787908717000,1787908500000,83.0,okxUP+pmDOWN,0.03487319999999994,-0.11549299999999985,0.03487319999999994,-0.11549299999999985,0.03487319999999994,0.0,false,0.96,0.05,0.91,0.15,79388.69560854796,79386.0,4.407320217170289,4.144307560526312,5,87
1787908717500,1787908500000,82.5,okxUP+pmDOWN,0.02505579999999985,-0.11549299999999985,0.02505579999999985,-0.11549299999999985,0.02505579999999985,0.0,false,0.96,0.05,0.92,0.15,79388.69560854796,79386.0,4.407320217170289,4.144307560526312,1,87
1787908718001,1787908500000,81.999,okxUP+pmDOWN,0.02505579999999985,-0.11549299999999985,0.02505579999999985,-0.11549299999999985,0.02505579999999985,0.0,false,0.96,0.05,0.92,0.15,79388.69560854796,79386.0,4.407320217170289,4.144307560526312,16,186
1787908718500,1787908500000,81.5,okxUP+pmDOWN,0.03487319999999994,-0.11549299999999985,0.03487319999999994,-0.11549299999999985,0.03487319999999994,0.0,false,0.96,0.05,0.91,0.15,79388.69560854796,79386.0,4.407320217170289,4.144307560526312,15,86
1787908719000,1787908500000,81.0,okxUP+pmDOWN,0.005434199999999945,-0.11549299999999985,0.005434199999999945,-0.11549299999999985,0.005434199999999945,0.0,false,0.96,0.05,0.94,0.15,79388.69560854796,79386.0,4.407320217170289,4.144307560526312,11,76
1787908719500,1787908500000,80.5,okxUP+pmDOWN,0.02505579999999985,-0.08501120000000006,0.02505579999999985,-0.08501120000000006,0.02505579999999985,0.0,false,0.96,0.05,0.92,0.12,79388.69560854796,79386.0,4.407320217170289,4.081324162949913,3,284
1787908720000,1787908500000,80.0,okxUP+pmDOWN,0.02505579999999985,-0.08501120000000006,0.02505579999999985,-0.08501120000000006,0.02505579999999985,0.0,false,0.96,0.05,0.92,0.12,79388.69560854796,79386.0,4.407320217170289,4.068727483435733,17,86
1787908720501,1787908500000,79.499,okxUP+pmDOWN,0.025879799999999897,-0.0943601999999999,0.025879799999999897,-0.0943601999999999,0.025879799999999897,0.0,false,0.97,0.04,0.93,0.12,79388.69560854796,79386.0,4.407320217170289,4.068727483435733,5,88
1787908721000,1787908500000,79.0,okxUP+pmDOWN,0.025879799999999897,-0.0943601999999999,0.025879799999999897,-0.0943601999999999,0.025879799999999897,0.0,false,0.97,0.04,0.93,0.12,79388.69560854796,79386.0,4.407320217170289,4.056130803919721,1,186
1787908721500,1787908500000,78.5,okxUP+pmDOWN,0.016071199999999952,-0.0943601999999999,0.016071199999999952,-0.0943601999999999,0.016071199999999952,0.0,false,0.97,0.04,0.94,0.12,79388.69560854796,79386.0,4.407320217170289,4.056130803919721,12,86
1787908722001,1787908500000,77.999,okxUP+pmDOWN,0.016071199999999952,-0.0943601999999999,0.016071199999999952,-0.0943601999999999,0.016071199999999952,0.0,false,0.97,0.04,0.94,0.12,79388.69560854796,79386.0,4.407320217170289,4.056130803919721,14,288
1787908723000,1787908500000,77.0,okxUP+pmDOWN,0.02672220000000003,-0.12402080000000004,0.02672220000000003,-0.12402080000000004,0.02672220000000003,0.0,false,0.98,0.03,0.94,0.14,79388.69560854796,79386.0,4.407320217170289,4.1820975990725175,7,87
1787908723500,1787908500000,76.5,okxUP+pmDOWN,0.02672220000000003,-0.12402080000000004,0.02672220000000003,-0.12402080000000004,0.02672220000000003,0.0,false,0.98,0.03,0.94,0.14,79388.69560854796,79386.0,4.407320217170289,4.1820975990725175,15,85
1787908724000,1787908500000,76.0,okxUP+pmDOWN,0.02672220000000003,-0.134177,0.02672220000000003,-0.134177,0.02672220000000003,0.0,false,0.98,0.03,0.94,0.15,79388.69560854796,79386.0,4.407320217170289,4.194694278588531,14,87
1787908724500,1787908500000,75.5,okxUP+pmDOWN,0.02672220000000003,-0.11386019999999997,0.02672220000000003,-0.11386019999999997,0.02672220000000003,0.0,false,0.98,0.03,0.94,0.13,79388.69560854796,79386.0,4.407320217170289,4.194694278588531,13,287
1787908725000,1787908500000,75.0,okxUP+pmDOWN,0.02672220000000003,-0.11386019999999997,0.02672220000000003,-0.11386019999999997,0.02672220000000003,0.0,false,0.98,0.03,0.94,0.13,79388.69560854796,79386.0,4.407320217170289,4.194694278588531,8,787
1787908725500,1787908500000,74.5,okxUP+pmDOWN,0.02672220000000003,-0.10369519999999999,0.02672220000000003,-0.10369519999999999,0.02672220000000003,0.0,false,0.98,0.03,0.94,0.12,79388.69560854796,79386.0,4.407320217170289,4.194694278588531,7,184
1787908726000,1787908500000,74.0,okxUP+pmDOWN,0.037387199999999954,-0.09267300000000023,0.037387199999999954,-0.09267300000000023,0.037387199999999954,0.0,false,0.99,0.02,0.94,0.1,79388.69560854796,79386.0,4.407320217170289,4.194694278588531,14,287
1787908726500,1787908500000,73.5,okxUP+pmDOWN,0.037387199999999954,-0.09267300000000023,0.037387199999999954,-0.09267300000000023,0.037387199999999954,0.0,false,0.99,0.02,0.94,0.1,79388.69560854796,79386.0,4.407320217170289,4.194694278588531,19,482
1787908727000,1787908500000,73.0,okxUP+pmDOWN,0.037387199999999954,-0.10284680000000024,0.037387199999999954,-0.10284680000000024,0.037387199999999954,0.0,false,0.99,0.02,0.94,0.11,79388.69560854796,79386.0,4.407320217170289,4.194694278588531,8,287
1787908727500,1787908500000,72.5,okxUP+pmDOWN,0.037387199999999954,-0.10284680000000024,0.037387199999999954,-0.10284680000000024,0.037387199999999954,0.0,false,0.99,0.02,0.94,0.11,79388.69560854796,79386.0,4.407320217170289,4.194694278588531,18,787
1787908728000,1787908500000,72.0,okxUP+pmDOWN,0.037387199999999954,-0.10284680000000024,0.037387199999999954,-0.10284680000000024,0.037387199999999954,0.0,false,0.99,0.02,0.94,0.11,79388.69560854796,79386.0,4.407320217170289,4.194694278588531,11,187
1787908728501,1787908500000,71.499,okxUP+pmDOWN,0.037387199999999954,-0.10284680000000024,0.037387199999999954,-0.10284680000000024,0.037387199999999954,0.0,false,0.99,0.02,0.94,0.11,79388.69560854796,79386.0,4.407320217170289,4.2828710351951225,3,688
1787908729000,1787908500000,71.0,okxUP+pmDOWN,0.037387199999999954,-0.09267300000000023,0.037387199999999954,-0.09267300000000023,0.037387199999999954,0.0,false,0.99,0.02,0.94,0.1,79388.69560854796,79386.0,4.407320217170289,4.2828710351951225,2,85
1787908729500,1787908500000,70.5,okxUP+pmDOWN,0.037387199999999954,-0.09267300000000023,0.037387199999999954,-0.09267300000000023,0.037387199999999954,0.0,false,0.99,0.02,0.94,0.1,79388.69560854796,79386.0,4.407320217170289,4.320661073741329,19,585
1787908730000,1787908500000,70.0,okxUP+pmDOWN,0.02672220000000003,-0.0935258000000001,0.02672220000000003,-0.0935258000000001,0.02672220000000003,0.0,false,0.98,0.03,0.94,0.11,79388.69560854796,79386.0,4.407320217170289,4.2828710351951225,13,87
1787908730500,1787908500000,69.5,okxUP+pmDOWN,0.02672220000000003,-0.11386019999999997,0.02672220000000003,-0.11386019999999997,0.02672220000000003,0.0,false,0.98,0.03,0.94,0.13,79388.69560854796,79386.0,4.407320217170289,4.2828710351951225,17,86
1787908731000,1787908500000,69.0,okxUP+pmDOWN,0.02672220000000003,-0.11386019999999997,0.02672220000000003,-0.11386019999999997,0.02672220000000003,0.0,false,0.98,0.03,0.94,0.13,79388.69560854796,79386.0,4.407320217170289,4.2828710351951225,6,187
1787908731500,1787908500000,68.5,okxUP+pmDOWN,0.037387199999999954,-0.10284680000000024,0.037387199999999954,-0.10284680000000024,0.037387199999999954,0.0,false,0.99,0.02,0.94,0.11,79388.69560854796,79386.0,4.407320217170289,4.345854432771522,14,85
1787908732000,1787908500000,68.0,okxUP+pmDOWN,0.037387199999999954,-0.10284680000000024,0.037387199999999954,-0.10284680000000024,0.037387199999999954,0.0,false,0.99,0.02,0.94,0.11,79388.69560854796,79386.0,4.407320217170289,4.585191343561104,5,84
1787908863000,1787908800000,237.0,okxUP+pmDOWN,0.007883799999999996,-0.09205699999999983,0.007883799999999996,-0.09205699999999983,0.007883799999999996,0.0,false,0.42,0.59,0.38,0.65,79436.56084561128,79431.5,-1.1950906143015396,-1.2337674600130817,11,184
1787908863500,1787908800000,236.5,okxUP+pmDOWN,0.007883799999999996,-0.09205699999999983,0.007883799999999996,-0.09205699999999983,0.007883799999999996,0.0,false,0.42,0.59,0.38,0.65,79436.56084561128,79431.5,-1.1950906143015396,-1.2337674600130817,0,184
1787908865000,1787908800000,235.0,okxUP+pmDOWN,0.007883799999999996,-0.09205699999999983,0.007883799999999996,-0.09205699999999983,0.007883799999999996,0.0,false,0.42,0.59,0.38,0.65,79436.56084561128,79431.5,-1.1757907202478508,-1.2337674600130817,8,83
1787908865501,1787908800000,234.499,okxUP+pmDOWN,0.017764800000000025,-0.09222580000000002,0.017764800000000025,-0.09222580000000002,0.017764800000000025,0.0,false,0.43,0.58,0.38,0.64,79436.56084561128,79431.5,-1.1178681942765165,-1.221177996134668,2,85
1787908866001,1787908800000,233.999,okxUP+pmDOWN,0.017764800000000025,-0.09222580000000002,0.017764800000000025,-0.09222580000000002,0.017764800000000025,0.0,false,0.43,0.58,0.38,0.64,79436.56084561128,79431.5,-1.1178681942765165,-1.221177996134668,0,85
1787908959500,1787908800000,140.5,okxUP+pmDOWN,0.025843199999999955,-0.12359300000000006,0.025843199999999955,-0.12359300000000006,0.025843199999999955,0.0,false,0.21,0.8,0.16,0.9,79436.56084561128,79431.5,-0.9798308404561419,-3.3991552469738076,5,0
1787909140500,1787909100000,259.5,okxUP+pmDOWN,0.10771980000000003,-0.31144020000000006,0.10771980000000003,-0.31144020000000006,0.10771980000000003,0.0,false,0.61,0.4,0.47,0.68,79452.97710572182,79448.9,-0.969445864676222,-1.6236851611531664,3,186
1787909141001,1787909100000,258.999,okxUP+pmDOWN,0.10771980000000003,-0.31144020000000006,0.10771980000000003,-0.31144020000000006,0.10771980000000003,0.0,false,0.61,0.4,0.47,0.68,79452.97710572182,79448.9,-0.969445864676222,-1.6236851611531664,2,186
1787909141500,1787909100000,258.5,okxUP+pmDOWN,0.10771980000000003,-0.31144020000000006,0.10771980000000003,-0.31144020000000006,0.10771980000000003,0.0,false,0.61,0.4,0.47,0.68,79452.97710572182,79448.9,-1.0823214823137495,-1.6236851611531664,5,685
1787909142000,1787909100000,258.0,okxUP+pmDOWN,0.117622,-0.32142000000000004,0.117622,-0.32142000000000004,0.117622,0.0,false,0.6,0.41,0.45,0.7,79452.97710572182,79448.9,-1.160313619591856,-1.6362718678295107,0,83
1787909142500,1787909100000,257.5,okxUP+pmDOWN,0.08730699999999991,-0.29177699999999995,0.08730699999999991,-0.29177699999999995,0.08730699999999991,0.0,false,0.57,0.44,0.45,0.7,79452.97710572182,79448.9,-1.160313619591856,-1.6362718678295107,5,83
1787909144500,1787909100000,255.5,okxUP+pmDOWN,0.1575468,-0.34126080000000014,0.1575468,-0.34126080000000014,0.1575468,0.0,false,0.56,0.45,0.37,0.76,79452.97710572182,79448.9,-1.2351917036617315,-2.2907806149609486,1,184
1787909145000,1787909100000,255.0,okxUP+pmDOWN,0.1575468,-0.34126080000000014,0.1575468,-0.34126080000000014,0.1575468,0.0,false,0.56,0.45,0.37,0.76,79452.97710572182,79448.9,-1.6038099459591626,-2.2907806149609486,20,184
1787909145500,1787909100000,254.5,okxUP+pmDOWN,0.1575468,-0.34126080000000014,0.1575468,-0.34126080000000014,0.1575468,0.0,false,0.56,0.45,0.37,0.76,79452.97710572182,79448.9,-1.6038099459591626,-2.2907806149609486,0,261
1787909146500,1787909100000,253.5,okxUP+pmDOWN,0.12739499999999992,-0.3313729999999999,0.12739499999999992,-0.3313729999999999,0.12739499999999992,0.0,false,0.56,0.45,0.4,0.75,79452.97710572182,79448.9,-1.7332659978711054,-2.4418210950679216,1,84
1787909147000,1787909100000,253.0,okxUP+pmDOWN,0.12737980000000004,-0.32140079999999993,0.12737980000000004,-0.32140079999999993,0.12737980000000004,0.0,false,0.54,0.47,0.38,0.76,79452.97710572182,79448.9,-1.8264871922826986,-2.517341335122324,0,182
1787909147500,1787909100000,252.5,okxUP+pmDOWN,0.11733199999999999,-0.3313378,0.11733199999999999,-0.3313378,0.11733199999999999,0.0,false,0.55,0.46,0.4,0.76,79452.97710572182,79448.9,-1.8264871922826986,-2.630621695202096,6,81
1787909148001,1787909100000,251.999,okxUP+pmDOWN,0.11735319999999994,-0.3313729999999999,0.11735319999999994,-0.3313729999999999,0.11735319999999994,0.0,false,0.56,0.45,0.41,0.75,79452.97710572182,79448.9,-1.8263083112184202,-2.630621695202096,6,85
1787909148500,1787909100000,251.5,okxUP+pmDOWN,0.11735319999999994,-0.3313729999999999,0.11735319999999994,-0.3313729999999999,0.11735319999999994,0.0,false,0.56,0.45,0.41,0.75,79452.97710572182,79448.9,-2.0532931328696225,-2.630621695202096,4,85
1787909149001,1787909100000,250.999,okxUP+pmDOWN,0.11735319999999994,-0.32148080000000023,0.11735319999999994,-0.32148080000000023,0.11735319999999994,0.0,false,0.56,0.45,0.41,0.74,79452.97710572182,79448.9,-2.0532931328696225,-2.630621695202096,10,187
1787909149500,1787909100000,250.5,okxUP+pmDOWN,0.11735319999999994,-0.32148080000000023,0.11735319999999994,-0.32148080000000023,0.11735319999999994,0.0,false,0.56,0.45,0.41,0.74,79452.97710572182,79448.9,-2.0532931328696225,-2.630621695202096,7,84
1787909150000,1787909100000,250.0,okxUP+pmDOWN,0.11735319999999994,-0.32148080000000023,0.11735319999999994,-0.32148080000000023,0.11735319999999994,0.0,false,0.56,0.45,0.41,0.74,79452.97710572182,79448.9,-2.0532931328696225,-2.6432084018784403,0,286
1787909150500,1787909100000,249.5,okxUP+pmDOWN,0.11735319999999994,-0.32148080000000023,0.11735319999999994,-0.32148080000000023,0.11735319999999994,0.0,false,0.56,0.45,0.41,0.74,79452.97710572182,79448.9,-2.143034560011769,-2.6432084018784403,6,786
1787909151000,1787909100000,249.0,okxUP+pmDOWN,0.11735319999999994,-0.32148080000000023,0.11735319999999994,-0.32148080000000023,0.11735319999999994,0.0,false,0.56,0.45,0.41,0.74,79452.97710572182,79448.9,-2.143034560011769,-2.6432084018784403,0,283
1787909151500,1787909100000,248.5,okxUP+pmDOWN,0.1072902,-0.3115578000000001,0.1072902,-0.3115578000000001,0.1072902,0.0,false,0.55,0.46,0.41,0.74,79452.97710572182,79448.9,-2.143034560011769,-2.6432084018784403,2,285
1787909152000,1787909100000,248.0,okxUP+pmDOWN,0.1072902,-0.3115578000000001,0.1072902,-0.3115578000000001,0.1072902,0.0,false,0.55,0.46,0.41,0.74,79452.97710572182,79448.9,-2.143034560011769,-2.6432084018784403,0,785
1787909152501,1787909100000,247.499,okxUP+pmDOWN,0.1072902,-0.3115578000000001,0.1072902,-0.3115578000000001,0.1072902,0.0,false,0.55,0.46,0.41,0.74,79452.97710572182,79448.9,-2.198959771704224,-2.6432084018784403,0,85
1787909153000,1787909100000,247.0,okxUP+pmDOWN,0.09724799999999989,-0.3015619999999999,0.09724799999999989,-0.3015619999999999,0.09724799999999989,0.0,false,0.53,0.48,0.4,0.75,79452.97710572182,79448.9,-2.257081395657785,-2.630621695202096,3,83
1787909153501,1787909100000,246.499,okxUP+pmDOWN,0.1072829999999999,-0.31151299999999993,0.1072829999999999,-0.31151299999999993,0.1072829999999999,0.0,false,0.54,0.47,0.4,0.75,79452.97710572182,79448.9,-2.257081395657785,-2.630621695202096,4,184
1787909154000,1787909100000,246.0,okxUP+pmDOWN,0.1072829999999999,-0.31151299999999993,0.1072829999999999,-0.31151299999999993,0.1072829999999999,0.0,false,0.54,0.47,0.4,0.75,79452.97710572182,79448.9,-2.2634253944612572,-2.5802748685003825,0,79
1787909154501,1787909100000,245.499,okxUP+pmDOWN,0.1072829999999999,-0.31151299999999993,0.1072829999999999,-0.31151299999999993,0.1072829999999999,0.0,false,0.54,0.47,0.4,0.75,79452.97710572182,79448.9,-2.2634253944612572,-2.5802748685003825,20,286
1787909155001,1787909100000,244.999,okxUP+pmDOWN,0.1072829999999999,-0.31151299999999993,0.1072829999999999,-0.31151299999999993,0.1072829999999999,0.0,false,0.54,0.47,0.4,0.75,79452.97710572182,79448.9,-2.2649757316962025,-2.5802748685003825,18,86
1787909155500,1787909100000,244.5,okxUP+pmDOWN,0.1072829999999999,-0.31151299999999993,0.1072829999999999,-0.31151299999999993,0.1072829999999999,0.0,false,0.54,0.47,0.4,0.75,79452.97710572182,79448.9,-2.2649757316962025,-2.5802748685003825,0,184
1787909156000,1787909100000,244.0,okxUP+pmDOWN,0.1072902,-0.3115578000000001,0.1072902,-0.3115578000000001,0.1072902,0.0,false,0.55,0.46,0.41,0.74,79452.97710572182,79448.9,-2.302315015874761,-2.5802748685003825,1,182
1787909156500,1787909100000,243.5,okxUP+pmDOWN,0.1072902,-0.3115578000000001,0.1072902,-0.3115578000000001,0.1072902,0.0,false,0.55,0.46,0.41,0.74,79452.97710572182,79448.9,-2.26457211928147,-2.5802748685003825,12,183
1787909157002,1787909100000,242.99800000000002,okxUP+pmDOWN,0.1072902,-0.3115578000000001,0.1072902,-0.3115578000000001,0.1072902,0.0,false,0.55,0.46,0.41,0.74,79452.97710572182,79448.9,-2.26457211928147,-2.5802748685003825,22,86
1787909157500,1787909100000,242.5,okxUP+pmDOWN,0.1072902,-0.3115578000000001,0.1072902,-0.3115578000000001,0.1072902,0.0,false,0.55,0.46,0.41,0.74,79452.97710572182,79448.9,-2.26457211928147,-2.5802748685003825,8,83
1787909158000,1787909100000,242.0,okxUP+pmDOWN,0.08722699999999994,-0.2915970000000001,0.08722699999999994,-0.2915970000000001,0.08722699999999994,0.0,false,0.52,0.49,0.4,0.75,79452.97710572182,79448.9,-2.273844360577137,-2.5802748685003825,0,78
1787909158500,1787909100000,241.5,okxUP+pmDOWN,0.08722699999999994,-0.2915970000000001,0.08722699999999994,-0.2915970000000001,0.08722699999999994,0.0,false,0.52,0.49,0.4,0.75,79452.97710572182,79448.9,-2.273844360577137,-2.5802748685003825,14,484
1787909159002,1787909100000,240.99800000000002,okxUP+pmDOWN,0.08722699999999994,-0.2915970000000001,0.08722699999999994,-0.2915970000000001,0.08722699999999994,0.0,false,0.52,0.49,0.4,0.75,79452.97710572182,79448.9,-2.2786803504801574,-2.5802748685003825,20,386
